p_id,sale_price,property_type,beds,baths,area_sqm,routing_key,ber_rating,ber_energy,sec_school_distance,no_of_sec_schools_5k,pri_scholl_distance,no_of_pri_schools_5k,garda_distance,no_of_garda_5k,ann_mean_crime_0,total_crime_0,ann_mean_crime_1,total_crime_1,ann_mean_crime_2,total_crime_2,ann_mean_crime_3,total_crime_3,ann_mean_crime_4,total_crime_4,ann_mean_crime_5,total_crime_5,ann_mean_crime_6,total_crime_6,ann_mean_crime_7,total_crime_7,ann_mean_crime_8,total_crime_8,ann_mean_crime_9,total_crime_9,ann_mean_crime_10,total_crime_10,ann_mean_crime_11,total_crime_11,ed_english,pop_2016,hpindex_2016,ed_high,hl_prof,larent,unemployment,county,schoolrank,houses_sold,max_sale_price,min_sale_price,mean_sale_price,median_sale_price
4417129,340000.0,Detached House ,4.0,1.0,111.0,H91,C2,188.83,10.35151220609156,0.0,0.4731093936916085,4.0,0.4443035703698428,1.0,3.83,46.0,9.83,118.0,2.33,28.0,8.92,107.0,5.33,64.0,1.08,13.0,0.0,0.0,0.75,9.0,5.67,68.0,0.17,2.0,15.08,181.0,0.33,4.0,TULLOKYNE,2075.0,2.14054462,49.640775,49.493975899999995,1.08476982,9.48857317,Galway,,14.0,575000.0,80000.0,211870.0,120000.0
4432972,375000.0,Detached House ,4.0,3.0,166.0,R51,C1,,6.838170238770263,0.0,2.3856945557456597,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,KILDANGAN,742.0,-0.36637078,36.9445648,45.82210243,4.53935009,7.55465708,Kildare,495.0,6.0,624229.0,80000.0,309038.1666666667,227500.0
4449143,140000.0,Semi-Detached House ,3.0,1.0,,Y21,F,396.92,0.7370732081417531,3.0,0.4707546332381503,14.0,0.4470614296039416,1.0,73.42,881.0,106.75,1281.0,60.5,726.0,151.67,1820.0,66.92,803.0,23.25,279.0,0.08,1.0,19.67,236.0,209.0,2508.0,3.25,39.0,228.83,2746.0,7.5,90.0,ENNISCORTHY URBAN,2666.0,-20.1057895,13.12360659,15.60390098,14.12467348,35.94886368,Wexford,312.0,34.0,198000.0,40000.0,115000.0,125000.0
4462396,3500.0,Site ,,,,V35,,,6.604233973209612,0.0,4.394419859839126,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,CULLANE,374.0,-5.61801374,23.94297114,39.03743316,3.1613715,11.69119449,Limerick,212.0,4.0,215000.0,47000.0,151750.0,172500.0
4452813,210000.0,Detached House ,4.0,2.0,145.0,H53,B3,,4.954074153786867,1.0,3.796434786542005,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,DERRYGLASSAUN,862.0,-1.41433457,30.05185663,35.38283063,0.94012716,7.47115349,Galway,310.0,5.0,280000.0,30000.0,125200.0,96000.0
4452140,349000.0,Detached House ,3.0,2.0,147.0,H91,C1,156.97,1.5659241592806574,1.0,1.1989772094724072,2.0,1.4398066544479704,1.0,2.67,32.0,3.67,44.0,3.42,41.0,5.33,64.0,5.0,60.0,1.08,13.0,0.0,0.0,0.42,5.0,9.5,114.0,0.0,0.0,8.33,100.0,0.33,4.0,KINVARRA,1537.0,4.55064857,52.26949538,51.78919974,2.54776259,8.06540393,Galway,111.0,3.0,700000.0,380000.0,492333.3333333333,397000.0
4375914,449000.0,Detached House ,3.0,2.0,160.0,H91,D1,240.54,2.973488848052917,1.0,2.723959072751107,2.0,2.9325832096298208,1.0,2.67,32.0,3.67,44.0,3.42,41.0,5.33,64.0,5.0,60.0,1.08,13.0,0.0,0.0,0.42,5.0,9.5,114.0,0.0,0.0,8.33,100.0,0.33,4.0,KINVARRA,1537.0,4.55064857,52.26949538,51.78919974,2.54776259,8.06540393,Galway,111.0,3.0,700000.0,380000.0,492333.3333333333,397000.0
1908587,585000.0,Detached House ,5.0,4.0,172.0,R51,A3,,3.8478085285184314,1.0,0.16489823423714506,6.0,0.1886870393217004,1.0,48.33,580.0,123.83,1486.0,14.0,168.0,119.33,1432.0,38.42,461.0,15.75,189.0,0.17,2.0,4.08,49.0,117.17,1406.0,9.83,118.0,304.5,3654.0,2.5,30.0,MAYNOOTH,15998.0,8.15070103,60.76142006,47.35591949,4.40333437,9.60889654,Kildare,110.0,31.0,465000.0,155000.0,322863.32258064515,327000.0
4363294,0.0,Semi-Detached House ,5.0,4.0,172.0,W23,A3,,3.8478085285184314,1.0,0.16489823423714506,6.0,0.1886870393217004,1.0,48.33,580.0,123.83,1486.0,14.0,168.0,119.33,1432.0,38.42,461.0,15.75,189.0,0.17,2.0,4.08,49.0,117.17,1406.0,9.83,118.0,304.5,3654.0,2.5,30.0,MAYNOOTH,15998.0,8.15070103,60.76142006,47.35591949,4.40333437,9.60889654,Kildare,110.0,31.0,465000.0,155000.0,322863.32258064515,327000.0
4285504,285000.0,Detached House ,4.0,2.0,163.0,E53,D1,251.86,5.306549304689948,0.0,1.134255883313802,6.0,1.4935456919413632,1.0,23.67,284.0,41.67,500.0,21.25,255.0,29.33,352.0,26.08,313.0,9.58,115.0,0.0,0.0,7.92,95.0,95.08,1141.0,0.67,8.0,67.17,806.0,6.83,82.0,,,,,,,,Offaly,64.0,1.0,190000.0,190000.0,190000.0,190000.0
4447538,90000.0,Detached House ,2.0,,60.0,F91,,,15.307892886528188,0.0,0.9063925650961756,2.0,3.73396168735082,1.0,14.92,179.0,20.17,242.0,5.33,64.0,22.67,272.0,10.67,128.0,3.25,39.0,0.0,0.0,4.42,53.0,24.0,288.0,0.33,4.0,29.42,353.0,1.75,21.0,TOBERCURRY,2827.0,-9.46588275,28.37478809,29.04138663,11.68274919,21.99451015,Sligo,262.0,3.0,250000.0,7956.0,129318.66666666667,130000.0
4454827,4000.0,Site ,,,,F91,,,15.350868472234467,0.0,0.8641756169616649,2.0,3.3328666088143746,1.0,14.92,179.0,20.17,242.0,5.33,64.0,22.67,272.0,10.67,128.0,3.25,39.0,0.0,0.0,4.42,53.0,24.0,288.0,0.33,4.0,29.42,353.0,1.75,21.0,TOBERCURRY,2827.0,-9.46588275,28.37478809,29.04138663,11.68274919,21.99451015,Sligo,262.0,3.0,250000.0,7956.0,129318.66666666667,130000.0
4466506,105000.0,Detached House ,2.0,,,,,,1.274076045222907,1.0,0.07751134524925543,5.0,0.3481368743598899,1.0,17.33,208.0,5.25,63.0,2.42,29.0,23.25,279.0,15.42,185.0,3.08,37.0,0.0,0.0,2.25,27.0,38.58,463.0,0.25,3.0,21.92,263.0,1.33,16.0,BELMULLET,1954.0,-12.77740085,23.41864881,24.05322416,8.62770498,18.38846975,Mayo,157.0,16.0,220000.0,34000.0,113875.0,114000.0
4436520,0.0,Detached House ,4.0,2.0,,V92,D1,,7.5987476975259725,0.0,3.5416854829396534,2.0,3.5681420359027136,1.0,0.92,11.0,1.08,13.0,0.25,3.0,0.92,11.0,1.83,22.0,0.0,0.0,0.0,0.0,0.25,3.0,0.75,9.0,0.0,0.0,2.58,31.0,0.08,1.0,DUNURLIN,467.0,0.25666618,41.23101537,37.90149893,13.0292301,10.38811563,Kerry,,11.0,340000.0,50000.0,174350.45454545456,163355.0
4456173,475000.0,Semi-Detached House ,5.0,5.0,365.0,A63,E1,,7.1971177299377675,0.0,0.20143081493690385,3.0,0.8425472258397632,1.0,15.5,186.0,51.0,612.0,15.0,180.0,33.17,398.0,11.17,134.0,3.25,39.0,0.0,0.0,2.33,28.0,20.0,240.0,1.17,14.0,55.42,665.0,3.75,45.0,NEWCASTLE UPPER,4009.0,-0.48505003,34.99132657,38.86255924,8.11332655,11.41014376,Wicklow,194.0,20.0,1670000.0,182486.0,389174.3,305250.0
4467589,250000.0,Cottage ,3.0,1.0,,R93,E2,,1.3132061500682202,5.0,0.13166540815307806,11.0,1.2031732973481717,1.0,170.0,2040.0,245.42,2945.0,193.67,2324.0,313.92,3767.0,126.17,1514.0,31.33,376.0,0.5,6.0,59.67,716.0,511.42,6137.0,18.42,221.0,618.17,7418.0,19.25,231.0,,,,,,,,Carlow,219.0,26.0,315000.0,25000.0,181519.23076923078,183750.0
4275958,150000.0,Detached House ,3.0,1.0,86.0,F28,E1,,4.3889953127692385,1.0,3.988596729164567,1.0,4.501446664747816,1.0,4.0,48.0,4.75,57.0,1.58,19.0,10.58,127.0,3.42,41.0,0.58,7.0,0.08,1.0,0.25,3.0,2.75,33.0,0.0,0.0,10.75,129.0,0.42,5.0,LOUISBURGH,958.0,-5.43551235,36.96910283,35.6993737,4.99692385,13.20010213,Mayo,475.0,15.0,270000.0,38000.0,156300.0,150000.0
4467614,160000.0,Bungalow ,2.0,1.0,60.0,H91,F,418.01,20.467333581392428,0.0,1.7222840893923848,6.0,4.7802881784785285,1.0,3.67,44.0,3.75,45.0,1.83,22.0,7.0,84.0,6.5,78.0,0.83,10.0,0.0,0.0,0.42,5.0,6.17,74.0,0.0,0.0,9.17,110.0,0.33,4.0,RINVYLE,1226.0,-9.68498405,29.99595633,30.09787928,3.9543815,19.25620058,Galway,475.0,1.0,48990.0,48990.0,48990.0,48990.0
4437373,0.0,Farm ,,,,R32,,,12.198939700939025,0.0,2.542229192756714,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,RATHASPICK,239.0,-6.45369611,31.05590062,37.65690377,1.20481928,11.47540984,Laois,327.0,6.0,289000.0,68000.0,160333.33333333334,145000.0
4466483,299000.0,Detached House ,4.0,4.0,232.0,N41,C2,193.70,29.952825788679565,0.0,1.9025829877988545,3.0,3.633095272971879,1.0,11.25,135.0,7.42,89.0,0.83,10.0,12.42,149.0,6.08,73.0,1.5,18.0,0.08,1.0,1.08,13.0,25.67,308.0,0.08,1.0,16.33,196.0,0.33,4.0,FENAGH,392.0,-5.67421248,33.775563399999996,42.85714286,0.0,16.10797828,Leitrim,90.0,4.0,145000.0,35000.0,68750.0,47500.0
4437105,165000.0,Detached House ,4.0,1.0,143.0,H18,D1,237.67,5.273916775023972,0.0,0.0515873204288661,4.0,3.580811226303241,1.0,10.25,123.0,4.58,55.0,0.92,11.0,8.67,104.0,6.67,80.0,0.5,6.0,0.0,0.0,4.25,51.0,7.0,84.0,0.17,2.0,9.75,117.0,0.58,7.0,TEDAVNET,922.0,-4.23065799,27.82042789,30.69414317,0.34904358,8.71318847,Monaghan,202.0,1.0,56000.0,56000.0,56000.0,56000.0
4415249,495000.0,Detached House ,5.0,3.0,,Y35,B3,,4.6564769228992064,1.0,9.493543207645416e-05,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,RATHASPICK,1760.0,-3.87752262,30.14618073,40.0,3.02766253,12.66015543,Wexford,81.0,5.0,355000.0,175000.0,227800.0,184000.0
4443269,145000.0,Apartment ,2.0,3.0,131.0,A81,,,1.00774963267568,2.0,0.7916888843983925,7.0,0.8433355674355684,1.0,59.75,717.0,45.42,545.0,34.0,408.0,86.25,1035.0,73.0,876.0,11.42,137.0,0.42,5.0,19.17,230.0,183.5,2202.0,1.17,14.0,101.5,1218.0,4.5,54.0,CARRICKMACROSS URBAN,2085.0,-9.69685932,25.98318954,25.85131894,13.28920106,19.55876842,Monaghan,175.0,17.0,810000.0,64000.0,219117.64705882352,175000.0
4440545,349000.0,Detached House ,5.0,3.0,278.0,N91,B3,,10.683313576267356,0.0,0.3053085002229112,4.0,0.2363286605282421,1.0,10.42,125.0,25.5,306.0,7.08,85.0,20.17,242.0,6.75,81.0,1.75,21.0,0.0,0.0,3.0,36.0,14.0,168.0,0.5,6.0,39.75,477.0,0.5,6.0,KINTURK,1344.0,-13.40373164,19.42383835,22.61904762,13.54575445,24.75990066,Westmeath,288.0,,,,,
4460280,244950.0,Detached House ,4.0,2.0,,,C3,201.83,14.11671789154384,0.0,0.2874864825228197,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,COLLINSTOWN,501.0,-8.96807925,27.98320884,28.14371257,10.63239375,18.15868263,Westmeath,288.0,9.0,295000.0,55000.0,181444.44444444444,190000.0
4468370,214950.0,Detached House ,4.0,2.0,,,,,5.693845329002918,0.0,0.10811238782433027,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BALLYKILMORE,732.0,-7.56726756,28.79157846,35.38251366,3.75071559,17.88594719,Westmeath,384.0,6.0,425000.0,55000.0,211250.0,175250.0
4421213,2900.0,Site ,,,,F94,Ex,,40.928318944340404,0.0,1.3943730987837946,5.0,3.634210756842698,1.0,14.42,173.0,8.0,96.0,9.5,114.0,11.42,137.0,9.0,108.0,3.75,45.0,0.0,0.0,1.25,15.0,49.08,589.0,0.17,2.0,14.5,174.0,1.5,18.0,DUNKINEELY,899.0,-10.03262113,22.45388939,24.24916574,14.8703454,13.68493782,Donegal,,3.0,250000.0,60000.0,125000.0,65000.0
4425587,50000.0,,,,,,,,17.467114138605382,0.0,3.9664428283514144,2.0,4.066738945747889,2.0,6.83,82.0,9.58,115.0,1.67,20.0,14.92,179.0,3.92,47.0,0.83,10.0,0.0,0.0,0.75,9.0,9.08,109.0,0.08,1.0,16.17,194.0,0.83,10.0,KILCORMAC,1385.0,-13.55868203,20.24271391,23.89891697,11.23763131,25.65306209,Offaly,362.0,8.0,300000.0,37500.0,126117.5,105000.0
4298526,6000.0,Site ,4.0,2.0,1.0,H12,Ex,,8.365174160667662,0.0,0.3802286413556959,2.0,0.03999100091975818,1.0,24.25,291.0,22.42,269.0,9.0,108.0,20.83,250.0,28.08,337.0,3.75,45.0,0.25,3.0,9.33,112.0,45.75,549.0,0.5,6.0,41.67,500.0,1.67,20.0,VIRGINIA,4400.0,-2.89095749,31.60066059,33.18181818,7.92354992,10.56651779,Cavan,,20.0,430000.0,72000.0,222228.0,202500.0
4443563,7000.0,Site ,,,,V94,,,1.7118019502245658,1.0,1.1469117252972787,1.0,1.0840547612801197,1.0,4.33,52.0,9.83,118.0,3.42,41.0,12.58,151.0,2.58,31.0,1.17,14.0,0.0,0.0,2.58,31.0,6.75,81.0,0.17,2.0,27.08,325.0,1.0,12.0,ABINGTON,1238.0,-2.74256666,35.30569818,41.92245557,4.95488626,11.36997449,Limerick,34.0,20.0,518000.0,90000.0,224500.0,173500.0
4446724,415000.0,,5.0,4.0,194.0,Y35,C3,206.38,12.57694729808748,0.0,0.21435759029914606,3.0,1.6568421073983266,2.0,11.92,143.0,25.83,310.0,8.25,99.0,22.42,269.0,8.33,100.0,6.42,77.0,0.08,1.0,5.58,67.0,15.5,186.0,0.08,1.0,34.83,418.0,1.17,14.0,,,,,,,,Wexford,81.0,39.0,780000.0,42787.0,172659.92307692306,150000.0
4436732,249950.0,Detached House ,3.0,1.0,,R93,E1,355.79,11.036609207398913,0.0,1.3764447425314223,4.0,1.3098366633679266,1.0,17.75,213.0,59.75,717.0,10.92,131.0,41.75,501.0,15.75,189.0,3.33,40.0,0.25,3.0,3.17,38.0,30.75,369.0,1.75,21.0,70.5,846.0,1.92,23.0,TULLOW URBAN,3978.0,-12.10220689,19.25903707,17.11915535,21.98239035,21.04716225,Carlow,,14.0,290000.0,37200.0,137728.57142857142,135000.0
4467737,345000.0,Semi-Detached House ,3.0,3.0,110.0,NEW,A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468353,225000.0,Detached House ,4.0,2.0,118.0,A81,D2,,1.276286442573306,2.0,1.6537304805685256,7.0,1.8523191395105099,1.0,59.75,717.0,45.42,545.0,34.0,408.0,86.25,1035.0,73.0,876.0,11.42,137.0,0.42,5.0,19.17,230.0,183.5,2202.0,1.17,14.0,101.5,1218.0,4.5,54.0,CARRICKMACROSS URBAN,2085.0,-9.69685932,25.98318954,25.85131894,13.28920106,19.55876842,Monaghan,,17.0,810000.0,64000.0,219117.64705882352,175000.0
4447543,850000.0,Detached House ,8.0,3.0,299.0,D14,F,,1.1713449429909557,38.0,0.09322143033111742,66.0,0.21175656423439712,6.0,91.5,1098.0,477.25,5727.0,198.42,2381.0,422.08,5065.0,83.58,1003.0,75.58,907.0,0.75,9.0,30.33,364.0,304.5,3654.0,29.25,351.0,1195.75,14349.0,17.67,212.0,DUNDRUM-KILMACUD,3274.0,12.110976699999998,72.47807324,65.11912034,1.72329605,4.5654211,Dublin,61.0,28.0,1210000.0,326000.0,549690.4642857143,499250.0
4414345,210000.0,Bungalow ,3.0,1.0,68.0,X91,F,441.09,7.377415539672802,0.0,0.4609350313373584,3.0,0.5823403258660493,1.0,3.0,36.0,8.17,98.0,2.75,33.0,4.5,54.0,4.83,58.0,0.58,7.0,0.0,0.0,0.33,4.0,4.92,59.0,0.08,1.0,9.92,119.0,0.42,5.0,ULLID,1018.0,-3.39535979,28.69839744,34.47937132,4.36815525,8.87387605,Kilkenny,,3.0,180000.0,30000.0,127833.33333333333,173500.0
4441593,0.0,,2.0,3.0,,F42,G,,13.46636063231227,0.0,0.8713173914386803,3.0,1.1155716627099632,1.0,6.25,75.0,11.67,140.0,1.83,22.0,11.67,140.0,4.83,58.0,2.58,31.0,0.08,1.0,0.08,1.0,12.75,153.0,0.25,3.0,23.92,287.0,0.25,3.0,RATHCLINE,1443.0,-8.03959548,27.86688013,30.28413028,10.23256426,15.56308996,Longford,257.0,7.0,165000.0,50000.0,106357.14285714286,100000.0
4461401,235000.0,Detached House ,3.0,1.0,96.0,Y25,F,432.97,10.751771822990612,0.0,0.7837286341248769,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,COURTOWN,2639.0,-2.19917159,36.15683937,40.92459265,4.27000454,16.04985849,Wexford,277.0,22.0,575000.0,40000.0,269272.7272727273,240000.0
4468185,495000.0,Detached House ,6.0,6.0,650.0,E91,C1,169.55,13.236993103686194,0.0,1.6686988185635483,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SESKINAN,414.0,-6.58649325,20.99011164,35.26570048,5.1974013,11.5217538,Waterford,435.0,10.0,305000.0,60000.0,158100.0,162500.0
4463887,210000.0,Bungalow ,3.0,1.0,,F31,,,10.235735129742796,0.0,1.373596474280432,5.0,1.4544235189150831,1.0,20.75,249.0,14.58,175.0,5.25,63.0,26.33,316.0,13.75,165.0,3.25,39.0,0.58,7.0,1.08,13.0,30.5,366.0,0.67,8.0,37.25,447.0,1.67,20.0,BALLINROBE,3770.0,-6.71920388,31.464099800000003,29.28381963,7.69208205,15.09736608,Mayo,347.0,20.0,266000.0,25000.0,105701.5,90000.0
3863602,6500.0,Site ,,,,C15,,,0.4566950520796912,3.0,0.2281602076462874,14.0,0.4566551256478624,1.0,88.92,1067.0,189.33,2272.0,82.0,984.0,225.83,2710.0,118.5,1422.0,28.83,346.0,0.58,7.0,78.58,943.0,283.25,3399.0,15.67,188.0,555.08,6661.0,20.33,244.0,,,,,,,,Meath,237.0,15.0,390000.0,111000.0,200700.0,160000.0
4454608,349000.0,Detached House ,4.0,3.0,139.0,P75,D1,,46.8133660295082,0.0,0.12609812230128875,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SHEEPSHEAD,177.0,-4.40912287,31.44539987,37.85310734,2.63653484,5.25423729,Cork,129.0,10.0,455000.0,120000.0,253250.0,218750.0
4432594,345000.0,Detached House ,4.0,3.0,,A92,,,6.390362771518266,0.0,2.21294314862296,4.0,1.366329122538768,1.0,14.5,174.0,57.5,690.0,4.92,59.0,46.33,556.0,10.58,127.0,4.17,50.0,0.08,1.0,2.08,25.0,17.33,208.0,2.08,25.0,87.33,1048.0,1.92,23.0,DULEEK,5565.0,-7.17367565,23.17800962,27.4034142,9.75343907,12.06897556,Meath,,28.0,400000.0,20000.0,211158.74714285714,218250.0
4450540,38500.0,Site ,,,,R51,,,5.771406189659407,0.0,2.5494817193095867,11.0,3.0526535625361846,1.0,47.25,567.0,65.5,786.0,28.42,341.0,88.33,1060.0,38.17,458.0,16.5,198.0,0.17,2.0,9.42,113.0,122.0,1464.0,5.08,61.0,158.92,1907.0,5.83,70.0,KILDARE,9874.0,-7.52433637,26.93274384,27.25339275,12.17322944,15.95629141,Kildare,335.0,15.0,261000.0,135000.0,224400.0,235000.0
4454193,225000.0,Detached House ,4.0,2.0,189.0,E34,E1,304.97,9.756434963497156,0.0,3.7498539003543288,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BRUIS,329.0,-4.16154872,28.98550725,39.81762918,0.91743119,9.1954023,Tipperary,,2.0,55000.0,47508.33,51254.165,51254.165
4463722,290000.0,Detached House ,3.0,2.0,142.0,P25,F,416.65,5.931321724958853,0.0,0.09849795576869656,2.0,0.2824438374838705,1.0,2.5,30.0,7.0,84.0,5.67,68.0,6.58,79.0,6.33,76.0,0.17,2.0,0.0,0.0,0.67,8.0,8.08,97.0,0.17,2.0,12.5,150.0,0.33,4.0,CLOYNE,4374.0,-1.99150291,35.08389874,35.73388203,6.92336031,11.96156157,Cork,397.0,21.0,285000.0,50000.0,172428.57142857142,175000.0
4447095,0.0,Semi-Detached House ,4.0,1.0,,P67,Ex,,0.11825606544231748,2.0,0.11825606544231748,4.0,0.2881934979205997,1.0,20.17,242.0,23.67,284.0,61.92,743.0,37.33,448.0,21.42,257.0,9.17,110.0,0.08,1.0,5.75,69.0,66.75,801.0,0.42,5.0,58.75,705.0,2.67,32.0,MITCHELSTOWN,5135.0,-8.76479951,24.83948872,26.38753651,13.14084606,15.02224511,Cork,,8.0,328000.0,92000.0,202875.0,209000.0
4414960,0.0,Site ,,,,P81,,,18.139059953276373,0.0,0.9384703654331288,7.0,1.3449641670054653,1.0,26.42,317.0,15.92,191.0,12.92,155.0,42.33,508.0,14.92,179.0,8.75,105.0,0.17,2.0,6.58,79.0,74.25,891.0,1.0,12.0,51.25,615.0,1.67,20.0,SKIBBEREEN URBAN,2706.0,-9.69565652,25.17127205,26.75535846,18.49559431,18.02063059,Cork,129.0,13.0,210000.0,50000.0,129895.72615384616,125000.0
4467371,275000.0,Detached House ,3.0,3.0,130.0,P81,E1,331.38,16.61374105928452,0.0,0.20443350699481047,5.0,0.8265143097717585,1.0,26.42,317.0,15.92,191.0,12.92,155.0,42.33,508.0,14.92,179.0,8.75,105.0,0.17,2.0,6.58,79.0,74.25,891.0,1.0,12.0,51.25,615.0,1.67,20.0,SKIBBEREEN URBAN,2706.0,-9.69565652,25.17127205,26.75535846,18.49559431,18.02063059,Cork,129.0,2.0,127500.0,80000.0,103750.0,103750.0
