P-ID,BER_ID,BER_Rating,BER_Energy_PI_(kWh/sqm/yr)
4447095,,Ex,
4467371,113302350.0,E1,331.38
4462680,,A3,
4445020,,Ex,
4468498,,Ex,
4425096,111933321.0,G,
4450999,,F,
4451006,,F,
4468911,100755636.0,D2,279.87
4467259,113304497.0,B3,129.63
4459570,113304497.0,B3,129.63
4436198,109725564.0,D1,257.32
4433953,,B3,
4416693,,C3,
4461664,,Ex,
4434427,112400288.0,,
4461434,113271142.0,C1,168.04
4446390,102894284.0,C3,200.48
4467278,,C1,
4448110,,A3,
4454817,,C3,202.02
4449985,107188831.0,C2,186.31
4460547,101066793.0,D2,297.22
4378168,,E2,
4412751,101357028.0,D1,235.11
4459863,113485528.0,C1,168.63
4461872,,C1,
4449503,113272181.0,C1,150.47
4449931,105457469.0,D1,248.69
4438965,106824295.0,D2,296.91
4412752,101347458.0,C3,222.83
4432125,113094148.0,D1,225.46
4449317,113225726.0,B3,134.58
4237329,,G,
4462379,,Ex,
4357700,,A2,
4456667,,B3,
4456797,106791031.0,G,471.23
4463684,113484190.0,G,513.76
4452612,103943254.0,B3,132.65
4468616,,D1,
4432808,113072839.0,C2,191.12
4417328,,E1,
4446312,,Ex,
4467915,,B3,
4413926,,G,
4457644,100840800.0,D2,274.25
4468596,113117667.0,C1,42.01
4417661,,C1,
4445464,,C1,
4422259,109151522.0,B3,145.74
4457962,106388424.0,C2,192.34
4431018,104105598.0,E2,353.15
4456837,113418503.0,C1,151.74
4456025,113279814.0,C3,215.88
4451744,,B3,
4460019,,C2,
4444617,,E1,
4450155,113208599.0,E1,316.45
4444537,,,180.74
4441507,101084952.0,D1,255.03
4452615,102433869.0,B2,109.28
4417929,105545073.0,C1,173.1
4463175,,B3,
4447052,105709620.0,C1,173.68
4425474,,A3,55.55
4464334,,Ex,
4433996,113063176.0,D2,260.01
4460178,105782304.0,C1,171.11
4463215,100717602.0,C3,218.62
4463804,,C3,
4468837,111147732.0,F,443.06
4462338,,D2,
4455064,104015599.0,E2,378.73
4448379,113245088.0,B3,136.13
4455401,113262273.0,C3,218.5
4462189,,C2,
4351243,,Aw,
4459913,111505897.0,E1,315.76
4447069,105695613.0,C2,181.82
4467025,,C2,
4450498,113213110.0,E2,363.25
4453877,,B2,116.07
4442847,113148019.0,D1,231.02
4429603,,C3,
4412172,102941184.0,C1,158.28
4460182,,C3,
4446621,111886495.0,C3,208.31
4311589,111839304.0,C3,224.14
3953678,,B1,
4467113,110279304.0,E1,313.58
4437791,112924899.0,C3,204.85
4437023,106786304.0,D1,231.41
4447078,105710099.0,D1,254.18
4416203,112951074.0,D1,258.88
4457524,103776266.0,C2,198.75
4417728,,C3,
4463374,,D2,
4430879,112685664.0,B3,134.07
4451154,,A2,
4455480,113262802.0,C2,188.28
4436234,,C2,
4459890,102161890.0,C3,
4460318,,c3,
4441003,108850314.0,C2,189.7
4447751,112680921.0,D1,241.04
4468642,,D2,
4467439,,D1,
4455657,,A3,
4417601,104512124.0,C1,152.11
4419364,,C3,
4444740,113217673.0,B2,122.36
4468454,,C2,
4464718,113180251.0,D2,292.79
4468003,,C1,
4416146,112468525.0,D2,265.68
4414159,112586664.0,C3,219.45
4444180,106041098.0,C3,219.32
4468471,108398140.0,C2,199.69
4434648,102379872.0,C1,154.16
4439868,110551967.0,C2,193.09
4449408,112391800.0,C1,169.76
4413209,112860903.0,D2,264.63
4436943,,C3,
4457557,109163907.0,G,603.22
4417380,,D1,
4463019,,E2,
4342614,111298402.0,C3,218.01
4457151,113417265.0,C1,161.05
4457799,,F,
4461453,,C3,
4465464,,C2,
4463509,106406184.0,C2,216.04
4371378,,C1,
4446520,113192421.0,C2,187.12
4457785,113292480.0,D1,50.99
4434440,,G,
4450588,,C1,
4449908,113163604.0,A2,
4443273,113165583.0,C2,182.84
4420583,,Ex,
4461561,103863478.0,C1,43.06
4436994,,C3,
4458186,106771652.0,E1,310.34
4448775,,E1,
4428415,,D1,
4456158,,Ex,
4414752,,A3,
4413828,112928700.0,G,482.15
4339207,,A2,
4339209,,A2,
4371372,,A2,
4449289,103245577.0,C2,185.78
4455383,,Ex,
4420644,,C1,
4380001,112658349.0,E2,343.31
4450253,,A3,
4423456,,A3,
4443654,,E2,
4456128,,C3,
4464320,102190121.0,D2,262.23
4384152,11309639.0,C3,
4444488,,Ex,
4421474,105519524.0,C2,187.19
4446014,,C1,
4455594,101649366.0,C2,187.65
4441546,113009302.0,B3,149.36
4458522,106029598.0,C3,
4468850,,Ex,
4465733,,A3,
4467489,113533368.0,B2,124.42
4458155,113421424.0,E1,332.63
4447059,,D1,
4463012,112202338.0,C2,191.77
4463135,107575326.0,F,387.29
4458690,113185268.0,D1,251.13
4467664,,G,
4449969,,Ex,
4462547,109117317.0,C1,161.12
4434402,,Ex,
4432644,,A2,
4432649,,A2,
4433658,,A2,
4419292,,Ex,
4423508,,C2,
4446650,113197438.0,B2,112.37
4460298,100977628.0,C3,206.36
4437691,112357926.0,D2,274.02
4441698,112786975.0,B3,147.29
4275925,111115432.0,D2,288.22
4443556,,E2,
4450915,,Ex,
4438701,105622880.0,D2,64.32
4467158,101459576.0,C1,160.51
4466019,,Ex,
4428865,110855426.0,E2,
4439073,,Ex,
4453789,113270177.0,D1,227.59
4459510,,C1,
4454295,113419634.0,C3,204.82
4351992,,A2,
4441324,113134985.0,E2,351.13
4454256,105568919.0,C3,206.84
4430380,,A2,
4430373,,A2,
4434603,104440060.0,C3,210.46
4442520,,B2,
4452807,,E1,
4445149,112715420.0,B3,146.67
4402532,112929856.0,C3,205.98
4454622,,B3,
4462225,,D2,
4444364,,C2,
4420165,112935960.0,B3,130.98
4462742,100704501.0,C2,180.59
4422354,,C2,
4449096,,D1,
4413096,,C3,
4427394,,Du,
4461064,,C1,
4460200,104486618.0,B3,149.43
4456630,,A3,
4462068,101452704.0,E1,315.57
4458975,,A2,
4451817,,A2,
4467382,104196472.0,D1,258 
4463202,,C2,
4455041,,C3,
4449182,,Ex,
4455029,113294508.0,F,428.57
4464927,113446397.0,D2,267.3
4461506,,B3,
4456051,109056507.0,C2,180.84
4433873,113085187.0,D1,238.08
4446502,108802521.0,B3,140.94
4437026,,B3,
4416539,110758380.0,C3,220.42
4420635,113011480.0,D1,
4447905,100913698.0,C2,195.49
4465872,113496392.0,D2,280.77
4419063,112958020.0,E1,
4450860,,C3,
4434222,,Ex,
4417383,,Ex,
4450487,800653735.0,E1,1223.3
4439250,105345839.0,A3,69.49
4436628,,C3,
4464794,,Ex,
4467036,112905724.0,G,696.55
4468461,113435036.0,E2,354.57
4456632,,Ex,
4458928,111620571.0,C2,189 
4454479,,D2,
3847850,,A3,
4455355,113296651.0,C3,222.23
4459337,,D2,
4454642,103851978.0,B3,144.61
4450532,,D1,
4468528,,Ex,
4457920,113436638.0,F,415.85
4463705,,C1,
4441188,112905781.0,E1,305.25
4431554,102663713.0,B3,130.1
4451271,,Ex,
4460848,113431142.0,G,605.37
4446265,,E2,346.71
4444339,,Ex,
4400794,,Ex,
4350006,112364930.0,B2,103.52
4378220,113413629.0,C1,155.69
4459508,,Ex,
4442713,110854965.0,C2,182.13
4464138,113266357.0,B2,119.41
4449846,1132666357.0,B2,119.41
4440753,113141006.0,D2,289.73
4446616,101499796.0,G,562.14
4454925,,G,
4440392,112289699.0,D1,247.15
4466467,113419121.0,G,510.55
4442124,113015085.0,,
4434800,,G,
4419928,,C2,
4467760,,B1,
4452556,104824362.0,C2,175.49
4467455,,Ex,
4423407,112916424.0,D1,237.38
4454834,101971562.0,B3,131.01
4361406,112509781.0,D1,241.67
4458117,,C2,
4365831,,A3,
4438544,112879911.0,D1,258.61
4366917,,Ex,
4414327,,BE,
4457028,113456750.0,B3,
4467467,,Ex,
4449643,113228001.0,D2,278.32
4437584,104116165.0,G,563.07
4468744,113254114.0,C2,187.59
4448310,113196273.0,D1,251.26
4448957,,Ex,
4435109,,F,
4318994,101838696.0,B3,145.62
4454367,105385157.0,B2,122.66
4455828,,B2,
4455837,105385157.0,B2,122.66
4459843,,A3,
4465232,103398541.0,D2,296.63
4466555,113142582.0,C1,159.22
4458910,105915037.0,C1,
4456575,,D2,
4438582,113125777.0,C3,
4462758,113492151.0,C3,201.16
4462761,113492151.0,C3,201.16
4460483,113492151.0,C3,201.16
4441362,105734784.0,C2,183.37
4464084,100662733.0,C2,51.3
4468810,,E2,
4451009,113243984.0,D2,298.4
4401800,,A3,
4401799,,A3,
4458387,,D1,
4464805,,Ex,
4453574,,D2,
4468577,,Ex,
4456640,,E2,
4451215,,D1,
4414377,113026371.0,E2,373.46
4442374,112368725.0,B3,142.28
4444481,107942831.0,C3,218.34
4443502,109022616.0,D1,
4445288,113249452.0,D2,273.66
4452339,112264973.0,C2,197.69
4453278,113297717.0,G,769.41
4455714,107870537.0,B2,121.26
4467613,113475719.0,C1,162.16
4466916,,Vi,
4434538,113092514.0,E2,352.94
4467853,,Ex,
4367259,,A2,
4434012,106334287.0,C1,164.16
4465066,104220710.0,C1,156.42
4440216,113101950.0,D2,299.59
4450979,,D2,
4455692,113225783.0,C3,220.49
4460269,,Ex,
4459534,,Ex,
4468358,,Ex,
4450507,111673315.0,E1,333.98
4456892,,Ex,
4419786,,Ex,
4427471,,Ex,
4463868,,Ex,
4446054,112594445.0,D2,293.79
4454800,,Ex,
4447849,113179048.0,C1,160.84
4440634,,A3,
4436465,113097398.0,C1,170.63
4455311,111365441.0,F,446.6
4431119,,D1,
4464054,107204224.0,B3,143.91
4451948,,A3,
4257554,111110649.0,C2,186.38
4444738,113185508.0,E2,351.29
4061935,800572372.0,B2,681.74
4450093,,D2,
4449558,,Ex,
4449563,,Ex,
4456882,113236137.0,C2,187.17
4448838,113191480.0,D2,260.67
4459711,,Lo,
4449468,106244874.0,F,429.68
4461684,113518492.0,G,467.65
4433427,,G,
4112945,,Ex,
4451199,113431423.0,,
4417279,102509718.0,D1,
4453821,,,180.65
4313656,111854584.0,D2,289.59
4317203,,Ex,
4441810,,A3,
4247726,,A3,
4247714,,A2,
4445728,104120100.0,C1,
4448034,113200737.0,E2,373.32
4455496,112822143.0,C1,
4464605,111988879.0,B3,
4449884,,C3,
4456618,111494621.0,D2,297.59
4415804,104499710.0,B3,142.51
4464170,113221832.0,G,518.4
4467093,,C1,
4457020,,C3,
4459832,113425631.0,F,388.12
4459775,,D2,
4462269,,G,
4454264,113247704.0,D2,295.75
4400556,112836549.0,F,387.68
4455652,,E2,
4446473,113198576.0,F,
4463641,,D2,
4445665,,D1,
4413552,,Ex,
4458824,113445795.0,G,488.5
4415820,,E1,
4464023,113490791.0,B2,101.3
4458695,,C1,
4462585,113287197.0,C3,222.03
4455698,113198360.0,D2,275.32
4453392,,B3,
4418012,112960174.0,B3,145.64
4350260,,A3,0000|
4441416,113170815.0,C3,205.77
4463277,101860559.0,C1,173.96
4449911,,A3,
4450791,,G,
4459426,,D1,
4450973,113235253.0,D1,239.25
4449185,113182836.0,B1,95.56
4447453,,Ex,
4454753,101409357.0,C3,223.55
4465085,113471007.0,G,713.16
4443763,102800448.0,C3,221.43
4257647,,Ex,
4467701,,B3,
4467776,,D1,
4449448,113195200.0,D1,245.51
4446326,,C3,
4443320,112946579.0,A2,48.48
4431619,,E2,
4421562,112379573.0,G,510.725
4445909,,E2,360.33
4420386,112505003.0,B3,130.34
4441207,,A3,
4460654,103956256.0,E2,340.09
4452673,102475787.0,E2,345.05
4434157,,Ex,
4460347,11350110.0,E1,330.3
4342671,105399364.0,C2,193.73
4440972,,G,
4458484,113423719.0,G,
4405326,112686571.0,D1,241.58
4413774,112921648.0,D1,
4458905,107573701.0,D1,257.34
4459894,102618022.0,F,395.83
4461303,112997291.0,E2,350.43
4437610,112828967.0,A2,39.04
4455313,,A3,
4407607,112901780.0,C1,154.83
4429561,108676283.0,E2,345.07
4417241,113185912.0,D1,237.42
4420352,,A3,
3805463,109209270.0,B2,104.34
4452024,113204507.0,A2,
4467034,,G,
4404445,112864665.0,D2,287.61
4423424,,C1,161.08
4407769,112866165.0,D2,261.28
4466035,,Ex,
4409304,,A3,
4461737,,Ex,
4411636,112906391.0,D1,252 
4462739,,E2,
4457921,105796601.0,D1,
4468893,,Ex,
4299788,,A2,
4238473,,Ex,
4425183,,Ex,
4362561,112434907.0,E2,344.04
4458453,,D2,
4466391,,G,
4461171,,Ex,
4439873,,D1,
4456675,113302699.0,C2,184.34
4465094,,D2,
4465882,109214676.0,D1,242.27
4463377,104376595.0,D2,296.35
4419430,,B3,
4455031,113287981.0,B1,98.43
4342299,,A2,
4431547,,A2,
4459912,103398657.0,D2,283.15
4452608,,Ex,
4468938,,Ex,
4457751,,E2,372.59
4423415,,A2,
4443477,113179741.0,E1,
4461124,106560998.0,D2,279.34
4440596,113136121.0,E1,330.91
4433794,113083745.0,F,447.31
4454136,102942935.0,C2,177.93
4468971,104274410.0,B3,138.68
4452113,,C1,
4345864,,C1,
4448385,113230007.0,G,604.31
4456198,101610848.0,C3,221.34
4449701,101597771.0,C1,183.75
4466021,,Ex,
4422128,,E2,
4462868,,F,
4456669,106284953.0,E1,304.68
4422026,101677722.0,C1,164.91
4456060,109684084.0,B3,129.85
4445872,,C2,
4466250,105121768.0,D1,254.34
4460817,109898387.0,C3,223.64
4452092,113281125.0,E2,357.03
4457985,,A3,
4449617,113216469.0,B3,148.84
4445829,,B3,
4460674,113220248.0,B3,126.89
4462959,,E2,
4463131,103441192.0,D1,245.18
4446524,,C2,
4461457,,Ex,
4468686,,Ex,
4466891,,Ex,
4335964,,Ex,
4463516,,Ex,
4457388,,Ex,
4464315,,Ex,
4411421,,Ex,
4447104,,Ex,
4412944,,Ex,
4465726,113033948.0,G,452.98
4467389,,Ex,
4465879,,Ex,
4419293,,Ex,
4463636,,Ex,
4464655,,Ex,
4468926,,Ex,
4436399,,Ex,
4457073,,Ex,
4457655,,Ex,
4467185,,Ex,
4380561,,Ex,
4417596,,Ex,
4463414,,Ex,
4441622,,Ex,
4446292,,Ex,
4466062,,Ex,
4467144,,Ex,
4443293,,Ex,
4447636,,Ex,
4444841,,Ex,
4462702,,Ex,
4454520,,Ex,
4466068,101162154.0,C2,199.57
4458364,113423107.0,B2,109.63
4437191,101289429.0,C2,197.32
4445097,113188171.0,B2,102.35
4446330,,A2,
4359480,100824291.0,B3,127.09
4372693,800485815.0,Ex,
4443606,113125033.0,B2,28.23
4466703,113435796.0,,
4417766,,C2,
4455249,,A2,40 
4455250,,A2,40 
4413568,109692426.0,A3,52.71
4458569,,C3,
4438141,113116644.0,C2,195.59
4437388,,Ex,
4448327,111380572.0,F,447.29
4443447,109020461.0,D1,252.2
4240521,103796942.0,C1,163.99
4444589,,C3,208.51
4451853,,C1,
4432977,,Ex,
4425571,102147071.0,D1,242.61
4455038,,A3,
4456518,,D1,
4422992,111846119.0,C2,195.98
4467020,112567441.0,D2,
4414247,103385316.0,G,731.71
4451687,106780844.0,G,
4409709,,Ex,
4276322,111310181.0,B3,126.92
4437143,,A2,
4452271,112866314.0,D2,284.58
4465169,101420651.0,D2,262.84
4467612,113435333.0,E1,301.75
4466374,113481931.0,C2,195.32
4449684,113300255.0,E1,337.94
4437676,101764801.0,C2,183.73
4461295,,G,
4285618,111532933.0,C1,167.99
4462238,113452478.0,F,444.46
4464089,,D2,
4433554,,E2,371.67
4455706,,D1,
4451986,104885678.0,D1,
4407651,,A2,
4456143,105005433.0,C2,
4456411,113448294.0,E1,338.98
4456595,,Ex,
4464853,,E2,
4244821,111142766.0,G,534.52
4459956,,C2,
4444295,,E1,
4445963,113134480.0,C3,213|
4306168,,A3,
4428913,,A2,
4374207,,A3,
4371629,,A3,
4438421,,A3,
4438335,,A3,
4414394,,Ex,
4441887,112710934.0,D1,236.88
4463679,,C1,
4375040,,A3,
4452299,109647909.0,C2,196.08
4343488,,Ex,
4337843,,C2,
4464226,104771365.0,D2,289.28
4428628,111559258.0,C1,
4420590,,Ex,
4420589,,Ex,
4460477,,G,
4468818,113293286.0,D2,
4453888,,C3,
4462205,,D1,
4373446,,A3,
4426900,107676272.0,E2,345.8
4450060,104964853.0,B2,118.63
4438443,,Ex,
4458344,111986394.0,D2,
4460966,113414577.0,C3,
4447094,,D2,
4455314,,C1,
4465853,,Ex,
4420869,,Ex,
4467117,113436901.0,C3,
3273374,,B1,
4451983,,Ex,
4453881,111819173.0,C3,221.88
4416892,110936887.0,G,462.92
4450881,111966222.0,B1,97.72
4407845,106711641.0,E2,373.75
4455699,113278030.0,G,
4447708,107585747.0,C3,216.72
4439261,111336582.0,D1,258.33
4457695,112417316.0,D2,288.37
4391797,,C2,
4468244,111839189.0,C1,171.56
4416740,101089605.0,D1,248.77
4458400,109137638.0,,
4327655,,Ex,
4452728,113230973.0,D2,276.5
4442640,,D2,281.11
4444313,106175904.0,G,471.09
4436323,113134902.0,B2,115.08
4450546,113294151.0,C3,210.85
4408678,113418453.0,C2,181.36
4455089,,E2,
4427889,,G,
4342696,,C3,
4369482,104689062.0,C1,160.68
4438807,,D1,
4412789,105742779.0,B2,
4455826,105044697.0,D1,255.43
4437560,,C1,
4413256,,Ex,
4461619,113434476.0,C3,213.46
4448461,,G,
4466067,113418578.0,G,512.62
4451819,103260352.0,B3,149.69
4468306,,Ex,
4452667,,Ex,
4427480,108242678.0,D2,274.42
4448802,,D1,
4458109,111286365.0,C1,
4450997,,Ex,
4453901,113260723.0,F,390.38
4430034,,B3,
4429737,,C2,
4314232,111896916.0,G,580.78
4345736,,Ex,
4364741,,A2,
4320721,,A3,
4437559,,A3,
4443114,102884509.0,D2,
4447438,113262976.0,B1,83.56
4415771,111410270.0,D1,228.19
4437145,,A3,
4275033,,A2,
4453450,,A2,
4394940,,A2,
4452332,,C3,
4430715,111431524.0,E1,327.99
4467119,,A3,
4437142,,A3,
4462137,,A3,
4461882,,A3,
4432399,,B3,
4459451,,C1,
4451755,,D2,
4462243,,A2,
4462247,,A2,
4462097,,A2,
4429192,,A3,
4455342,113228225.0,G,587.47
4461092,113512974.0,G,
4414740,112915574.0,G,662.65
4414733,112915574.0,G,662.65
4419689,,E1,
4445468,113194104.0,C2,189.3
4446807,,A2,
4354318,112591359.0,G,602.63
4456997,,A3,
4332775,,A3,
4436079,,C2,
4419004,109571893.0,B1,86.39
4349294,,Ex,
4425581,104440698.0,G,635.64
4435826,113096341.0,C2,189.11
4442579,109113597.0,D1,255.3
4459360,113463376.0,C2,195.29
4461596,113477194.0,E1,318.98
4463763,113477160.0,D2,295.43
4411213,,A3,
4416250,,A3,
4442470,113169924.0,G,561.96
4467890,,D2,
4459540,,C1,
4465247,113503122.0,E1,315.74
4454952,,A3,
4333553,,A3,
4442822,,A3,
4420192,,A3,
4465536,,Ex,
4467385,,A2,
4437139,,A3,
4436946,107350373.0,D1,250.02
4429904,1097377367.0,D1,257.14
4442146,,A3,
4351165,112418108.0,G,532.43
4456665,,E2,
4334530,,A2,
4337860,,A3,
4465060,113430102.0,G,453.66
4459493,,D2,
4455796,,Ex,
4463359,,Pe,
4431365,,A2,
4351012,100357037.0,C1,
4458892,113302335.0,B2,118.5
4329621,112269212.0,D2,293.38
4450056,,Ex,
4464700,,D2,
4414010,,C3,
4464759,,A3,
3815220,111943155.0,A2,46.78
4442155,,A3,
4452802,,A3,
4434703,,A3,
4351608,,A2,
4452723,,A3,
4464818,,Ex,
4435973,103609665.0,G,494.48
4444728,113141949.0,G,104.38
4456612,,A2,
4465744,108059858.0,C3,223.93
4457010,,A3,
4373466,,A3,
4456604,,A2,
4436104,,A3,
4301143,,A3,
4451223,113219026.0,F,
4465331,108549346.0,C2,185.4
4465796,,D2,
4380740,,A2,
4333554,,A3,
4457767,113413819.0,G,1207.74
4450358,103504965.0,F,407.28
4434013,,C2,
4468615,,G,
4465006,102507985.0,B3,134.67
4453726,,C1,
4149903,,F,
4453599,,G,
4436760,,C2,
4462255,,Ex,
4418799,106310204.0,C2,
4466413,,MH,
4462554,,A2,
4454936,113222988.0,F,
4462644,,C1,
4444710,,A3,
4441214,,A3,
4409280,,A3,
4457717,,C1,
4466344,,Ex,
4454340,,Ex,
4443547,113141907.0,B1,97.99
4421908,112971404.0,D2,323.07
4245681,,Ex,
4465030,113247571.0,G,454.48
4455010,,D2,191 
4447467,,E2,
4456629,105978175.0,D2,278.2
4459827,105430532.0,D1,
4423247,,Ex,
4468168,108887233.0,C3,209.45
4435137,112953831.0,C2,184.84
4462208,111262606.0,D2,292.11
4136610,110322195.0,C1,163.35
4456781,113444350.0,B1,92.08
4391904,112811153.0,D1,239.83
4454052,105750269.0,E2,358.36
4435334,113236301.0,E1,318.56
4455812,,A2,
3833913,110204435.0,C2,189.46
4436098,,A3,
4437137,,A3,
4441208,,A3,
4379640,,A3,
4463000,113543623.0,G,560.24
4464826,112480066.0,G,466.86
4456863,113289359.0,E1,335.22
4459964,,Ex,
4465460,,Ex,
4467346,,A2,
4461011,111985974.0,D2,299.32
4405128,,C3,
4460293,,Ex,
4432340,,Ex,
4432609,112536446.0,G,527.47
4455306,,C3,
4466676,,A3,
4442149,,A3,
4462889,,A3,
4439897,113136733.0,D1,236.34
4455814,,A2,
4462550,,A2,
4456909,,Ex,
4454829,,A3,
4422039,,Ex,
4467782,,B3,
4456610,,A2,
4413071,,A3,
4456609,,A2,
4455875,,A3,
4438200,,A2,
4468928,113498489.0,BE,216.89
4450057,,Ex,
4461127,112677497.0,D1,255.6
4347102,111374146.0,B3,144.22
4430688,112955901.0,E2,358.53
4467399,,Ex,
4447620,,Pe,
4468112,,D1,
4458151,113448088.0,D2,
4409896,,C3,
4429740,,A2,45 
4465461,,Ex,
4467402,,A2,
4320184,,A3,
4464917,,Ex,
4462802,113473698.0,D2,267.19
4465928,112261417.0,D2,265.25
4457157,,C2,
4462006,107360471.0,C3,210.99
3065432,106758675.0,C2,198.02
4436603,,B2,
4436200,,B2,
4452657,,A1,
4455448,,A3,
3851812,,A3,
4437868,,A2,
4455616,,A2,
3849180,,A3,
4451285,,A3,
4463837,,A3,
4339208,,A2,
4455433,,C2,
4456392,112718291.0,B3,148.79
4464835,113060990.0,G,1466.35
4459936,,E1,
4468417,109253716.0,F,435.69
4450175,,G,
4438632,113027965.0,D2,290.89
4360348,,A2,
4454220,104003090.0,E2,371.69
4362799,104003090.0,E2,371.69
4452491,,D1,
4453674,113268932.0,D2,261.43
4441388,,C1,
4463195,,Ex,
4463147,108174723.0,E2,364.24
4418218,112943493.0,D1,243.99
4466112,,Ex,
4468375,113525547.0,C1,
4464750,,C3,
4468397,,Ex,
4468573,,Ex,
4407940,110191830.0,B2,
4221340,110723178.0,C3,221.67
4446658,,B3,
4465506,113506521.0,B2,109.74
4457651,105470439.0,C3,215.88
4458497,,D1,
4314886,,C2,
4347478,112379508.0,C2,185.08
4447121,113070312.0,F,428.5
4441418,105977342.0,C1,170.16
4435365,112481692.0,C1,153.64
4454659,113287940.0,G,492.73
4449454,113227730.0,D2,295.49
4465768,,Ex,
4412620,,C2,
4435687,,D2,
4453818,,C3,
4451656,,B3,
4459567,,Ex,
4459244,113431266.0,E2,374.88
4465442,113149033.0,C1,173.74
4451751,111139796.0,C1,
4447782,,E1,
4434951,112532478.0,G,467.17
4464990,,B2,104.15
4468935,113546006.0,F,429.3
4350203,112463278.0,G,663.95
4431017,,G,
4420731,112967310.0,E1,306.10
4451679,113294227.0,C1,160.36
4320604,,A2,
4453962,,C1,
4451796,,E1,
4452028,104914569.0,B3,149.36
4463708,104338843.0,C1,167.96
4458180,,Ex,
4414626,103734513.0,C3,206.61
4447458,,D2,
4468169,113521504.0,C3,201.77
4450733,108711821.0,D1,252.5
4429447,,D2,
4457097,,B3,
4452579,104702071.0,D2,298.96
4421197,,Ex,
4429946,,Ex,
4447999,1136261267.0,G,770.5
4458153,,C2,
4441129,113134514.0,B2,103.36
4454357,,E1,
4433732,111432886.0,G,505.21
4467680,104480868.0,D1,241.62
4445324,107488389.0,B3,148.74
4467192,113445464.0,D1,256.84
4437860,,A3,
4333444,,A3,
4340515,,A3,
4463208,,F,
4458212,,Ex,
4448920,,F,
4189395,,A3,
4362230,,A3,
4437567,,A2,
4362234,,A3,
4344045,,A3,
4438659,,A2,
4452087,,A3,
4437687,,A2,
4400672,,A3,
4431667,,A2,
4266068,,A3,
4126003,,A3,
4320421,,A3,
4465688,,A3,
4465597,,A3,
4431441,,A3,
4008719,,A3,
4353284,111193165.0,C1,169.71
4448555,113172753.0,C3,213.22
4463427,,Ex,
4464865,800724866.0,E1,665.78
4442150,,D1,
4442554,113158893.0,C1,174.35
4459626,106486715.0,E2,361.06
4466501,,F,
4419883,,Ex,
4267665,,D1,
4468357,110838208.0,D2,266.02
4418020,112977772.0,E2,373.46
4440750,113119341.0,G,552.77
4445876,108676784.0,C3,212.12
4433640,112995022.0,D1,241.62
4439674,107061228.0,D2,276.76
4448473,104451612.0,C2,195.36
4461562,,A2,
4450602,,Ex,
4467525,,B3,
4442961,113131015.0,C1,168.625
4443311,113120687.0,B1,84.1
4468411,113543367.0,D2,292.44
4343010,112326616.0,F,
4467510,,B2,
4378226,,C1,
4465096,113210918.0,F,425.63
4459117,,BE,
4375145,,Ex,
4440681,111236493.0,C2,182.98
4423313,113021331.0,C1,
4468035,,D1,
4459525,113428742.0,D2,292.64
4460602,109755462.0,G,226.28
4468339,110538162.0,D2,292.5
4460815,112297601.0,D1,241.93
4466076,,D2,
4445962,112807920.0,F,406.17
4459007,111154357.0,B3,149.02
4376262,,A3,
4371038,,A3,
4457698,113199442.0,G,578.37
4465501,113504823.0,F,411.12
4465110,105333702.0,C2,189.21
4379881,,A3,
4416268,,F,
4433651,,Ex,
4371818,,B2,
4459915,113432843.0,G,645.91
4375524,112683347.0,G,464.38
4445529,10844059.0,C3,216.87
4459327,,B2,
4299018,,B2,
4467514,100790179.0,C3,201.44
4454530,111934188.0,E2,377.21
4440287,106299860.0,C1,170.68
4449582,,D1,
4438235,,C3,
4360211,,C3,
4465240,,G,
4343183,,B2,
3244663,,Ex,
4313373,,A2,
4463166,104179460.0,C2,179.89
4453778,106469521.0,E2,342.28
4317085,,Ex,
4415037,,A2,
4450283,110237633.0,C2,
4408607,,A3,
4430524,111137410.0,C2,186.51
4460741,,A2,
4414986,112262712.0,D2,295.85
4449314,111072179.0,B3,31.41
3984958,,Ex,
4455208,111056008.0,B2,104.24
4440734,,G,
3817607,108904806.0,C3,203.66
4467180,102865987.0,D1,255.35
4456146,109645655.0,C1,165.56
4460226,,B2,
4442789,111313195.0,C2,180.28
4446945,,G,
4451259,113211254.0,F,427.42
4333262,,A1,
4465704,,G,
4455888,113239701.0,F,423.97
4455468,,Ex,
4462532,,C1,
4459015,102025400.0,D2,266.22
4390623,111068086.0,G,478.27
4462846,113474050.0,D2,297.46
4437757,,D2,
4460305,,E2,
4465418,113251334.0,G,479.79
4458055,113251334.0,G,479.79
4453257,,C2,
4439300,112637467.0,B3,142.07
4463220,113477715.0,E1,306.96
4460117,,C1,
4456346,,C1,
4460770,107826422.0,C3,207.05
