Unnamed: 0,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group,lattitude_rad,longitutude_rad,Amenity_Group_0,Amenity_Group_1
6595,Act6595,52.960964100000005,-7.201264999999999,Timahoe Round Tower,,,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins",0.9243431985755155,-0.12568578455862944,Photography,Learning
6596,Act6596,52.2593774007945,-7.11282135398324,Time Outside Nature Walks,,,"Walking,Activity Operator,Tour",0.9120982006861803,-0.12414215173316863,Walking,Activity Operator
6597,Act6597,53.63051899999999,-8.190124,Time Pieces,,,"Shopping,Shopping Centres and Department Store,Food Shops",0.9360291361033767,-0.1429446299466081,Shopping,Shopping Centres and Department Store
6598,Act6598,53.34287355258039,-6.276761204321249,Time Theme Tours,,,"Walking,Activity Operator,Tour",0.9310087759675324,-0.10955014937685033,Walking,Activity Operator
6599,Act6599,52.5631139,-8.765437400000001,Timmy Mac's Bar And Bistro,,,"Food and Drink,Restaurant",0.9173994026557974,-0.15298574300745124,Food and Drink,Restaurant
6600,Act6600,51.643558,-8.763321300000001,Timoleague Abbey,,,Discovery Point,0.9013501245446577,-0.15294881009514977,Discovery Point,
6601,Act6601,51.644802,-8.765224,Timoleague Franciscan Friary,,,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery",0.9013718364405525,-0.15298201847482745,Historic Houses and Castle,Church Abbey
6602,Act6602,52.796449100000004,-6.4683904000000005,"Tinahely Farm Shop, Restaurant, Activity Centre & Animal Walkway",,,"Covid Safety Charter,Restaurant,Agriculture,Nature and Wildlife,Walking,Shopping,Activity Operator,Food and Drink,Food Shops",0.921471870156597,-0.11289470978439303,Covid Safety Charter,Restaurant
6603,Act6603,52.33659779999999,-7.3761177,Tinhalla Golf Course,,,"Golf,Golf Course",0.9134459509020206,-0.12873753987963135,Golf,Golf Course
6604,Act6604,52.2567368,-10.1714551,Tinteán Ceoil,,,"Activity Operator,Traditionally Irish",0.9120521135080856,-0.17752538121376907,Activity Operator,Traditionally Irish
6605,Act6605,52.511587,-9.666332,Tinteán Theatre,,,"Traditionally Irish,Activity Operator",0.9165000885974516,-0.16870931999088853,Traditionally Irish,Activity Operator
6606,Act6606,52.236925,-6.837961,Tintern Abbey,,,"Photography,Learning,Walking,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Cafe,Food and Drink,Tour",0.9117063323673389,-0.11934493357296398,Photography,Learning
6607,Act6607,52.3554209,-7.6987894,Tipperary Museum of Hidden History,,,"Covid Safety Charter,Tracing Your Ancestors,Museums and Attraction,Tour",0.9137744759724529,-0.13436922344763874,Covid Safety Charter,Tracing Your Ancestors
6608,Act6608,53.4220473,-6.3414831,Tipperary Crystal,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops",0.932390618541147,-0.11067975955457682,Shopping,Shopping Centres and Department Store
6609,Act6609,52.475099,-8.160257000000001,Tipperary Excel Centre,,,"Covid Safety Charter,Movies,Cinema,Venue,Food and Drink,Pubs and Bar,Cafe",0.9158632528599839,-0.14242335245891494,Covid Safety Charter,Movies
6610,Act6610,52.459604000000006,-8.159614,Tipperary Golf Club,,,"Golf,Golf Course",0.9155928140923875,-0.1424121299918246,Golf,Golf Course
6611,Act6611,52.5164112908251,-7.88582982915318,Tipperary Heritage Way,,,"Walking,Natural Landscape",0.9165842883564232,-0.13763369477070492,Walking,Natural Landscape
6612,Act6612,52.4983365953453,-7.98100699206543,Tipperary Heritage Way - Golden to The Rock of Cashel Walk,,,Walking,0.9162688254090054,-0.1392948496362307,Walking,
6613,Act6613,52.728859,-8.0034668,Tipperary Mountain Trekking Centre,,,"Horse Riding,Equestrian,Activity Operator",0.9202922003698447,-0.1396868472340545,Horse Riding,Equestrian
6614,Act6614,52.49836833048101,-8.20543243516545,Tipperary Racecourse,,,"Restaurant,Horse Riding,Equestrian,Race Course,Venue,Sports Venues,Food and Drink,Pubs and Bar",0.9162693792916121,-0.14321181254357326,Restaurant,Horse Riding
6615,Act6615,52.51688299999999,-7.887724,Tipperary Self Guided Historic Town Walk,,,Walking,0.9165925212346371,-0.13766675428857722,Walking,
6616,Act6616,52.512568082965295,-7.89704867211404,Tipperary South Genealogy Centre,,,"Tracing Your Ancestors,Museums and Attraction",0.9165172117254312,-0.1378295005186361,Tracing Your Ancestors,Museums and Attraction
6617,Act6617,52.678962,-7.809614999999999,Tipperary Studies at Tipperary Libraries,,,"Learning,Tracing Your Ancestors,Museums and Attraction,Literary Ireland",0.919421333432977,-0.13630349506313694,Learning,Tracing Your Ancestors
6618,Act6618,53.851268999999995,-8.99738,Tir Na nOg Venture Fun Park,,,"Adventure Park,Activity Operator",0.9398819504271542,-0.1570339050530874,Adventure Park,Activity Operator
6619,Act6619,52.0291372,-8.347479700000001,Tír na Sí,,,"Covid Safety Charter,Restaurant,Visitor Farm,Cafe,Food and Drink,Local Produce,Activity Operator",0.9080797511118635,-0.14569100500838852,Covid Safety Charter,Restaurant
6620,Act6620,53.351003000000006,-6.250291000000001,Titanic and Belfast City Tour - Railtours Ireland First Class!,,,"Activity Operator,Tour",0.9311506615913724,-0.10908815715776891,Activity Operator,Tour
6621,Act6621,51.8499294,-8.2947994,Titanic Experience Cobh,,,"Covid Safety Charter,Museums and Attraction,Historic Houses and Castle,Tour,Food Shops,Shopping",0.904951984956608,-0.14477156032245014,Covid Safety Charter,Museums and Attraction
6622,Act6622,51.8517689943711,-8.30293076096362,Titanic Trail,,,"Covid Safety Charter,Walking,Activity Operator,Tour",0.9049840919352848,-0.14491347934393342,Covid Safety Charter,Walking
6623,Act6623,54.024505000000005,-9.823505,Tóchar Daithí Bán,,,"Bird Watching,Nature and Wildlife,Walking,Forest Park,Park and Forest Walk,National Park,National and Forest Park,Public Park",0.9429054890101393,-0.17145250633612558,Bird Watching,Nature and Wildlife
6624,Act6624,51.7001032,-8.4997286,Toddies at the Bulman,,,"Food and Drink,Restaurant",0.9023370244608564,-0.14834824959592807,Food and Drink,Restaurant
6625,Act6625,53.351659999999995,-6.260294999999999,Toddys Brasserie,,,"Food and Drink,Restaurant",0.9311621284045578,-0.1092627598961384,Food and Drink,Restaurant
6626,Act6626,51.493251,-9.2476666,Toe Head Bay,,,Discovery Point,0.8987267725058626,-0.16140223029670947,Discovery Point,
6627,Act6627,53.394960519879106,-6.3841941158483495,Tolka Valley Park,,,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife",0.9319178650442735,-0.111425207408002,Forest Park,Park and Forest Walk
6628,Act6628,51.8791641,-9.5811589,Tom Crean Fish and Wine,,,"Food and Drink,Restaurant,Seafood,Vegetarian",0.9054622267274407,-0.16722276896175814,Food and Drink,Restaurant
6629,Act6629,53.425404,-8.80245,Tom O’Hawks Axe Throwing,,,Activity Operator,0.9324492040081486,-0.15363173474217487,Activity Operator,
6630,Act6630,53.51253100906529,-9.45283004582779,Tom Sullivan - Angling Guide,,,"Fishing,Angling,Activity Operator",0.9339698571837529,-0.1649830079311414,Fishing,Angling
6631,Act6631,52.5809255017375,-6.569058712562031,Tombrick Garden,,,"Gardening,Nature and Wildlife,Gardens,Garden",0.9177102737511708,-0.11465170329102722,Gardening,Nature and Wildlife
6632,Act6632,53.337764831536504,-6.25238953372957,Toners Pub,,,"Food and Drink,Restaurant,Pubs and Bar",0.9309196119647506,-0.10912478348081404,Food and Drink,Restaurant
6633,Act6633,54.653682999999994,-8.108286900000001,Toni's Bistro,,,"Food and Drink,Restaurant,Cafe,Seafood,Vegetarian",0.9538867166912519,-0.14151630310132424,Food and Drink,Restaurant
6634,Act6634,53.17170600000001,-6.178489,Tony Doyle Coaches,,,"Covid Safety Charter,Transport,Coach,Road",0.9280213386024242,-0.10783497584825193,Covid Safety Charter,Transport
6635,Act6635,52.6081798412871,-6.46523115996251,Tony Jones Limousine,,,"Activity Operator,Tour",0.9181859517117678,-0.11283957064387799,Activity Operator,Tour
6636,Act6636,53.4509765072009,-6.15622008536991,"Toots, The Malahide Road Train",,,"Transport,Activity Operator,Coach,Road,Tour",0.9328955284567942,-0.10744630996711133,Transport,Activity Operator
6637,Act6637,51.668453802986896,-9.259185363476599,Top of the Rock Pod Páirc-St. Finbarr’s Pilgrim Way Walk,,,"Agriculture,Nature and Wildlife,Walking,Activity Operator",0.901784638276707,-0.16160327064513455,Agriculture,Nature and Wildlife
6638,Act6638,51.96038621378611,-10.2525746836365,Top of the Rock Viewing Platform Trail,,,"Photography,Learning,Walking,Natural Landscape",0.9068798200384378,-0.17894118503607293,Photography,Learning
6639,Act6639,51.669305525206795,-9.259528686230508,Top of the Rock Walking Tours,,,"Walking,Activity Operator,Tour",0.9017995036337565,-0.1616092627575873,Walking,Activity Operator
6640,Act6640,54.842262399999996,-8.4657235,Tor Mor Charter Boat,,,"Fishing,Angling,Activity Operator,Boat,Tour",0.9571780481226874,-0.14775474863845817,Fishing,Angling
6641,Act6641,55.26187815,-8.231855662000001,Toraigh (Tory Island),,,Discovery Point,0.9645017245534129,-0.1436729848508375,Discovery Point,
6642,Act6642,55.2656905158791,-8.22651543033464,Toraigh na dTonn,,,"Transport,Coach,Road",0.9645682628902938,-0.14357978022545767,Transport,Coach
6643,Act6643,52.01808270000001,-9.504292199999998,Torc Waterfall and Muckross Lake Loop,,,"Walking,National Park,National and Forest Park",0.9078868136897019,-0.16588119196161538,Walking,National Park
6644,Act6644,53.7995994,-9.5216007,Torrinos Italian Restaurant,,,"Food and Drink,Restaurant",0.9389801457839658,-0.16618328227519685,Food and Drink,Restaurant
6645,Act6645,55.1465741193521,-8.17532313421782,Tory Ferry,,,"Transport,Activity Operator,Coach,Road",0.9624892895777866,-0.14268630610656324,Transport,Activity Operator
6646,Act6646,52.36787811621571,-7.17550685964235,Tory Hill - Frochans Loop,,,"Walking,Natural Landscape",0.9139918954110497,-0.12523622020019762,Walking,Natural Landscape
6647,Act6647,52.36787811621571,-7.17550685964235,Tory Hill - Sliabh Greine Loop,,,Walking,0.9139918954110497,-0.12523622020019762,Walking,
6648,Act6648,52.2778488246836,-9.862126349243232,Tralee Bay Sea Safari,,,"Activity Operator,Tour,Boat",0.9124205878505767,-0.1721265760419826,Activity Operator,Tour
6649,Act6649,55.261878147789794,-8.23185566166546,ARCHIVE Tory Island - Toraigh,,,"Bird Watching,Nature and Wildlife,Cycling,Walking,Island,Offshore Island,Natural Landscape",0.9645017245148375,-0.14367298484499863,Bird Watching,Nature and Wildlife
6650,Act6650,55.262015235950095,-8.20711937587958,Tory Island Loop,,,Walking,0.9645041171546003,-0.14324125521332076,Walking,
6651,Act6651,53.344106137687994,-6.26757419307637,Toscana Restaurant City Centre Dublin,,,"Covid Safety Charter,Food and Drink,Restaurant",0.9310302886359711,-0.10938980578220944,Covid Safety Charter,Food and Drink
6652,Act6652,53.1704124954125,-6.53442107856068,Total Experience - Mobile Activities Events Company,,,"Covid Safety Charter,Cycling,Kayaking,Activity Operator",0.9279987626884825,-0.11404716253260291,Covid Safety Charter,Cycling
6653,Act6653,52.70312360217179,-6.95592124418033,Touch The Past,,,"Walking,Activity Operator,Tour",0.919843032943432,-0.12140372822036721,Walking,Activity Operator
6654,Act6654,53.3459505378716,-6.2628281244460595,Tour Destinations Ireland,,,"Activity Operator,Tour",0.9310624794918995,-0.1093069712580849,Activity Operator,Tour
6655,Act6655,53.3473830781906,-6.2592700592244395,Tour Dublin,,,"Activity Operator,Tour",0.9310874820371335,-0.10924487130496693,Activity Operator,Tour
6656,Act6656,53.3449333,-6.2688625,Tour of Smock Alley Theatre,,,"Activity Operator,Tour",0.9310447253417641,-0.10941229097980303,Activity Operator,Tour
6657,Act6657,54.501136985251705,-8.16074568267393,TourGuides Ireland,,,"Activity Operator,Tour",0.9512242864730984,-0.14243188158057246,Activity Operator,Tour
6658,Act6658,53.9468948343274,-8.092146377576231,Tourguidewest.com,,,"Activity Operator,Tour",0.941550936086134,-0.14123459784203748,Activity Operator,Tour
6659,Act6659,52.120219299999995,-7.8641684000000005,Tourin House & Gardens,,,"Historic Houses and Castle,Gardens,Garden",0.9096694336464941,-0.13725563151129444,Historic Houses and Castle,Gardens
6660,Act6660,53.8498,-9.2831,Tourism Pure Walking Holidays,,,"Walking,Activity Operator",0.9398563115404425,-0.1620206597918856,Walking,Activity Operator
6661,Act6661,53.3598805,-6.2894873,Touristy Ireland,,,"Activity Operator,Tour",0.9313056031957182,-0.10977226164736836,Activity Operator,Tour
6662,Act6662,53.656867033000005,-9.37973887646056,Tourmakeady Loop,,,Walking,0.9364889960306509,-0.16370732637155044,Walking,
6663,Act6663,53.338393,-6.25366,Tours Of The Government Buildings,,,"Historic Houses and Castle,Tour",0.9309305755726959,-0.10914695730026859,Historic Houses and Castle,Tour
6664,Act6664,54.7081759105191,-8.73119744804694,Tower Loop,,,Walking,0.954837797398805,-0.15238814311014565,Walking,
6665,Act6665,53.27609399999999,-9.054129,Town Hall Theatre,,,"Food and Drink,Pubs and Bar",0.9298432529019958,-0.15802436195030167,Food and Drink,Pubs and Bar
6667,Act6667,51.900673,-9.082187,Toy Soldier Factory & Visitor Centre,,,"Covid Safety Charter,Craft,Shopping,Learning,Museums and Attraction,Cafe,Food and Drink,Food Shops",0.9058376278509229,-0.15851406643182622,Covid Safety Charter,Craft
6668,Act6668,53.26415911,-9.598881194,Trá an Dóilín (Coral Strand),,,"Swimming,Swimming Pools and Water Park,Venue,Discovery Point,Beach",0.9296349497756325,-0.16753208134306458,Swimming,Swimming Pools and Water Park
6669,Act6669,53.26415910653971,-9.598881194335949,Trá an Doilín Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape",0.9296349497152391,-0.16753208134892797,Swimming,Swimming Pools and Water Park
6670,Act6670,54.012111,-9.9947959,Trá Dhumha Goirt (Dugort Beach),,,Discovery Point,0.942689172902647,-0.17444209651982992,Discovery Point,
6671,Act6671,53.055217439285094,-9.50490149265443,"Trá gCaorach,  Inis Oirr Green Coast Beach 2019",,,"Fishing,Angling,Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape",0.9259882296770396,-0.16589182612454342,Fishing,Angling
6672,Act6672,53.246495319896404,-9.36670918200684,Trá Mhór Beach,,,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape",0.9293266584799436,-0.16347991530280417,Swimming,Swimming Pools and Water Park
6673,Act6673,55.037866,-8.346873500000001,Trá na Carraige Finne (Carrickfinn Beach),,,Discovery Point,0.9605919749714414,-0.14568042482246293,Discovery Point,
6674,Act6674,53.250939,-9.1247356,Trá na gCeann (Silver Strand),,,Discovery Point,0.9294042153286568,-0.1592566795939403,Discovery Point,
6675,Act6675,54.162316000000004,-10.086517,Trá Oilí (Elly Beach),,,Discovery Point,0.9453107447056052,-0.1760429317083809,Discovery Point,
6676,Act6676,51.798703,-8.235772,Trabolgan Holiday Village,,,"Restaurant,Craft,Shopping,Climbing,Activity Operator,Falconry,Nature and Wildlife,Golf,Swimming,Swimming Pools and Water Park,Venue,Walking,Zip Lining,Adventure Park,Music,Sports Venues,Food and Drink,Pubs and Bar,Cafe,Fast Food,Food Shops",0.9040579156126644,-0.14374133784355844,Restaurant,Craft
6677,Act6677,53.32443789999999,-6.32816819999994,Trace your Irish Ancestors and Heritage Tour - LetzGo City Tours,,,"Activity Operator,Tour",0.9306870131302506,-0.11044737071000198,Activity Operator,Tour
6678,Act6678,54.2713073010575,-8.48080712641232,Trad Softly Walking Tours,,,"Walking,Activity Operator,Venue,Music,Tour",0.9472130017650908,-0.14801800758249392,Walking,Activity Operator
6679,Act6679,53.346741957699,-6.25847733928686,Traditional Irish Experience,,,Learning,0.9310762923736532,-0.10923103573200997,Learning,
6680,Act6680,52.6995682,-8.811922599999999,Traditional Irish Night,,,"Restaurant,Traditionally Irish,Food and Drink",0.9197809794693016,-0.15379706280089925,Restaurant,Traditionally Irish
6681,Act6681,53.3454402,-6.2798109,Traditional Irish Storytelling Bus Tour - Hidden Dublin Walks,,,"Activity Operator,Tour",0.9310535724157424,-0.10960337660762838,Activity Operator,Tour
6682,Act6682,51.5027103,-9.265747,Tragumna Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape",0.8988918684357965,-0.16171779280678703,Swimming,Swimming Pools and Water Park
6683,Act6683,52.318757,-8.50698,Trailriders,,,"Cycling,Bike Rental",0.9131345702008309,-0.14847481040130722,Cycling,Bike Rental
6684,Act6684,52.318757,-8.50698,DUPLICATE Trailriders.ie,,,"Cycling,Activity Operator,Bike Rental",0.9131345702008309,-0.14847481040130722,Cycling,Activity Operator
6685,Act6685,53.2710603,-6.3392515,Trails and Tales,,,"Walking,Activity Operator,Tour",0.9297553982634382,-0.11064081078698931,Walking,Activity Operator
6686,Act6686,53.2790414,-6.3302004,Trailwalkers Ireland Ltd.,,,"Walking,Activity Operator,Tour",0.9298946947363691,-0.11048283929106205,Walking,Activity Operator
6687,Act6687,52.263495,-9.709561,Tralee Aqua Dome,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Cafe,Food and Drink,Activity Operator",0.9121700663495939,-0.16946380837323316,Swimming,Swimming Pools and Water Park
6688,Act6688,52.2567586777141,-9.75233213531487,Tralee Bay Wetlands Centre,,,"Covid Safety Charter,Photography,Learning,Bird Watching,Nature and Wildlife,Walking,Adventure Park,Activity Operator,Natural Landscape,Cafe,Food and Drink,Boat,Tour,Food Shops,Shopping",0.9120524953462295,-0.17021030550929364,Covid Safety Charter,Photography
6689,Act6689,52.2664963,-9.7101622,Tralee Farmers Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops",0.9122224489164339,-0.1694743012926961,Food and Drink,Restaurant
6690,Act6690,52.2689542,-9.7093778,"Tralee Gas, Cycle & Nursery Supplies",,,"Cycling,Activity Operator,Bike Rental",0.9122653473641188,-0.1694606109300435,Cycling,Activity Operator
