,School,FullAddress,Latitude,Longitude
3062,"Holy Family Senior School, Aughnaharna, Portlaoise","Aughnaharna, Portlaoise, Co. Laois, Ireland",53.0289499,-7.276219499999999
3063,"Bunscoil Nic Amhlaidh, Castlemoyle, New Ross","Castlemoyle, New Ross, Co. Wexford, Y34 XT89, Ireland",52.4016782,-6.9295614
3064,"Bunscoil Ris, Castlemoyle, New Ross","The Bawnmore, Castlemoyle, New Ross, Co. Wexford, Y34 XN32, Ireland",52.4015127,-6.9308134
3065,"Scoil Chlann Naofa, Ballinamore, Co Leitrim","Convent Rd, Aghadark, Ballinamore, Co. Leitrim, Ireland",54.0521745,-7.809116
3066,"Ballyroan Primary School, Ballyroan, Co. Laois","Ballyroan, Co. Laois, Ireland",52.9483991,-7.304667599999998
3067,"Grace Park Educate Together National School, DCU All Hallows Campus, Grace Park Road","DCU All Hallows Campus, Grace Park Rd, Drumcondra, Dublin 9, D09 KDW4, Ireland",53.3720191,-6.247463499999999
3068,"Gaelscoil na Fuinseoige, Páirc Finsbury, Baile an Teampaill","Finsbury Park, Churchtown Upper, Dublin, Ireland",53.2934497,-6.2524299
3069,"Scoil Úna Naofa, Armagh Road, Crumlin","19 Armagh Rd, Kimmage, Dublin, Ireland",53.3197969,-6.307017399999999
3070,"St Columba's National School, Ballyturn, Gort","Ballyturin National School, Ballyturin, Gort, Co. Galway, Ireland",53.05224,-8.7523877
3071,"Scoil Mhuire, Mooncoin, Co. Kilkenny","Mooncoin, Co. Kilkenny, Ireland",52.2963357,-7.2621024
3072,"Canon Sheehan Primary School, Turnpike, Doneraile","Doneraile, Co. Cork, Ireland",52.2151735,-8.585977399999999
3073,"Riverview Educate Together National School, Limekiln Road, Greenhills","Limekiln Rd, Greenhills, Dublin, Co. Dublin, D12 VY8A, Ireland",53.30499769999999,-6.3282772
3074,"Salesian Primary School, Fernbank, North Circular Road","Fernbank, N Circular Rd, Limerick, Ireland",52.6653299,-8.6367726
3075,"Scoil Mhuire agus Eoin, Boherboy Road, Lotabeg","Boherboy Road, Lotabeg, Mayfield, Cork, T23 CA33, Ireland",51.91292989999999,-8.424434999999999
3076,"St Cóman's Wood Primary School, Roscommon Town, Roscommon","Convent Rd, Ardnanagh, Roscommon, Ireland",53.6277461,-8.1965326
3077,"St Mary's National School, Partry, Claremorris","Ballynaslee, Partry, Co. Mayo, Ireland",53.6963867,-9.2780532
3078,"Gaelscoil an Chaisleáin, Cumann Rugbaí Bhaile an Chollaigh, Tanner Park","Tanner Park, Coolroe, Ballincollig, Co. Cork, P31 DA38, Ireland",51.8825498,-8.6239326
3079,"Harcourt Terrace Educate Together National School, 151-153 Harold's Cross Road, Harold's Cross","151-153 Harold's Cross Rd, Rathmines, Dublin, D6W HP44, Ireland",53.3236474,-6.27766
3080,"Scoil Sinead NS, Scoil Sinead Pelletstown, Patrician College Campus,","3,Canal Bank Road, Gandhi Nagar, Behind Kotturpuram, Railway Station, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India",13.013544,80.2496014
3081,"Dun Laoghaire ETNS, C/O The Red Door School, Monkstown Grove","Monkstown House, Monkstown Grove, Monkstown, Co. Dublin, Ireland",53.2871545,-6.1551011
3082,"Rossmore National School, Rossmore, Cashel","Coolanga Upper, Co. Tipperary, Ireland",52.61658509999999,-8.0039857
3083,"Scoil Mhuire Allenwood National School, Allenwood, Robertstown","Naomh Mhuire National School, Derrymullen, Allenwood, Co. Kildare, W91 FX21, Ireland",53.2840375,-6.8635198
3084,"Ballyragget National School, Kilkenny Road, Ballyragget","Patrick St, Ballyragget, Co. Kilkenny, R95 KR86, Ireland",52.7862742,-7.335497999999999
3085,"St Laurence O'Toole's National School, St. Laurence Place East,, Seville Place,","Rainbow Park, Mariners Port, Dublin Docklands, Dublin 1, Co. Dublin, Ireland",53.3501184,-6.2422707
3086,"St Brigid's and St Patrick's National School, Bothar Brugha, Drogheda","Bóthar Brugha, Moneymore, Drogheda, Co. Louth, Ireland",53.7210201,-6.3542175
3087,"Lusk Junior National School St Maccullins, Chapel Road, Lusk","Chapel Rd, Lough Common, Lusk, Co. Dublin, Ireland",53.5289113,-6.1684511
3088,"Westport Educate Together National School, C/O Sharkey Hill Community Centre, Páirc na Coille","Sharkey Hill Community Centre, Páirc Na Coille, Deerpark East, Westport, Co. Mayo, Ireland",53.8036981,-9.5307738
3089,"Fermoy Educate Together NS, Fermoy Educate Together N.S., Waterloo Lane","Waterloo Lane, Rath-Healy, Fermoy, Co. Cork, P61 HV07, Ireland",52.1380095,-8.279230400000001
3090,"Lacken National School, Carrowomre-Lacken, Ballina","Lake Dr, Lackan, Co. Wicklow, W91 Y5V0, Ireland",53.1389345,-6.4903712
3091,"Kilmurry NS, Crossmolina, Co. Mayo","Chapel St, Crossmolina, Co. Mayo, Ireland",54.09805799999999,-9.318468
3092,"Drumcondra Marino Dublin 1 gaelscoil, Bóthar Naomh Mobhí,, Droim Conrach,","Drumcondra, Dublin, Ireland",53.3633833,-6.25786
3093,"Gaelscoil Laighean, Lána na Cille, Cill na Gráinsí","Dublin, Ireland, Kill Ln, Kill of the Grange, Blackrock, Co. Dublin, A94 FC44, Ireland",53.2794295,-6.16248
3094,"Stapolin Educate Together National School, Grange Abbey Road, Donaghmede","Belmayne Ave, Donaghmede, Dublin, Ireland",53.4021444,-6.1702442
3095,"Dublin 6 Clonskeagh and Dublin 6W Primary School, 151/153 Harold's Cross Road, Dublin 6w","6W, 151-153 Harold's Cross Rd, Harold's Cross, Dublin 6W, Co. Dublin, D6W HP44, Ireland",53.3236474,-6.27766
3096,"Glasheen Pouladuff Cork city Primary School, c/o Colaiste Stiofain Naofa, Tramore Rd, Cork City","Tramore Rd, Cork, Ireland",51.8765833,-8.4809062
3097,"Goatstown Stillorgan Primary School, Grafton House, Ballymoss Road","Grafton House, Ballymoss Rd, Sandyford Business Park, Sandyford, Dublin 18, Ireland",53.2784033,-6.211323
3098,"Newtownmountkennedy Educate Together National School, NTMK Educate Together NS, Newtownmountkennedy","Educate Together NS A63KV80, Kilmacullagh, Newtown Mount Kennedy, Co. Wicklow, A63 KV80, Ireland",53.0927815,-6.1120231
3099,"Killester Raheny Clontarf Educate Together National School, Killester Raheny Clontarf ETNS, C/O Suttonians RFC","Clontarf, Killester, Co. Dublin, Ireland",53.3715595,-6.2026242
3100,"Leixlip Primary School, Leixlip ETNS, Leixlip Amenities","Station Rd, Easton, Collinstown, Co. Kildare, W23 R942, Ireland",53.37072269999999,-6.515095499999999
3101,"Gaelscoil Ruairí, f/ch Gaelscoil Uí Fhiaich, Bóthar Chill Droichid","Moyglare Rd, Mariavilla, Co. Kildare, Ireland",53.3940711,-6.5980813
